# Generated by process-sam-gravity-data.ipynb on 17 January 2016 20:04:32 UTC
# shape (nlat, nlon):
# 81 61
# lat lon height topo gravity disturbance topo_effect bouguer upper_sediment middle_sediment lower_sediment total_sediment sedfree_bouguer
-43.00000 282.00000 50000.00000 -3516.00000 965199.43592 9.75751 -253.43888 263.19639 -11.46482 -1.40528 -0.03266 -12.90277 276.09916
-43.00000 283.00000 50000.00000 -3516.00000 965199.00897 9.33056 -244.86767 254.19824 -15.48378 -1.51409 -0.03312 -17.03099 271.22923
-43.00000 284.00000 50000.00000 -3702.00000 965187.51164 -2.16677 -212.62554 210.45878 -20.99522 -1.71662 -0.03358 -22.74542 233.20419
-43.00000 285.00000 50000.00000 -471.00000 965187.46684 -2.21156 -113.69862 111.48705 -25.74628 -2.27570 -0.03404 -28.05601 139.54307
-43.00000 286.00000 50000.00000 248.00000 965204.15236 14.47396 -54.15887 68.63282 -22.53258 -4.67154 -0.03449 -27.23860 95.87143
-43.00000 287.00000 50000.00000 -201.00000 965214.08272 24.40431 -32.47653 56.88084 -14.98902 -4.86236 -0.03494 -19.88632 76.76716
-43.00000 288.00000 50000.00000 809.00000 965229.57546 39.89705 16.03376 23.86329 -12.22553 -2.74122 -0.03538 -15.00213 38.86542
-43.00000 289.00000 50000.00000 942.00000 965223.55651 33.87811 41.87273 -7.99462 -13.43695 -2.34983 -0.03581 -15.82259 7.82796
-43.00000 290.00000 50000.00000 1073.00000 965221.29902 31.62062 51.36919 -19.74857 -13.75591 -2.31782 -0.03623 -16.10996 -3.63861
-43.00000 291.00000 50000.00000 899.00000 965221.56698 31.88858 43.02204 -11.13346 -12.01687 -2.32820 -0.03665 -14.38171 3.24825
-43.00000 292.00000 50000.00000 635.00000 965215.67996 26.00155 23.23030 2.77125 -11.30884 -2.31262 -0.03706 -13.65852 16.42977
-43.00000 293.00000 50000.00000 76.00000 965204.45441 14.77601 -5.61685 20.39286 -12.01754 -2.31914 -0.03749 -14.37416 34.76702
-43.00000 294.00000 50000.00000 164.00000 965195.77010 6.09170 -16.75188 22.84358 -14.71139 -2.35404 -0.03792 -17.10334 39.94692
-43.00000 295.00000 50000.00000 36.00000 965194.78012 5.10171 -29.77175 34.87346 -20.15231 -2.39863 -0.03836 -22.58930 57.46276
-43.00000 296.00000 50000.00000 -42.00000 965195.42304 5.74463 -38.78646 44.53109 -29.81212 -2.47852 -0.03883 -32.32946 76.86055
-43.00000 297.00000 50000.00000 -82.00000 965193.30685 3.62845 -44.54960 48.17804 -36.02809 -2.64393 -0.03931 -38.71133 86.88937
-43.00000 298.00000 50000.00000 -114.00000 965195.26566 5.58726 -49.91376 55.50101 -38.13626 -2.92053 -0.03982 -41.09661 96.59762
-43.00000 299.00000 50000.00000 -94.00000 965199.63080 9.95239 -56.77120 66.72360 -40.38802 -3.36130 -0.04034 -43.78966 110.51326
-43.00000 300.00000 50000.00000 -143.00000 965205.43331 15.75491 -72.84492 88.59983 -42.20680 -4.18625 -0.04088 -46.43393 135.03376
-43.00000 301.00000 50000.00000 -775.00000 965195.27070 5.59230 -112.14748 117.73978 -47.69111 -6.40153 -0.04141 -54.13404 171.87382
-43.00000 302.00000 50000.00000 -2106.00000 965184.64007 -5.03833 -173.87390 168.83556 -53.48902 -15.02108 -0.04193 -68.55203 237.38759
-43.00000 303.00000 50000.00000 -3429.00000 965177.72886 -11.94954 -245.79806 233.84852 -55.56967 -20.81333 -0.04241 -76.42541 310.27393
-43.00000 304.00000 50000.00000 -4815.00000 965174.61304 -15.06536 -313.22545 298.16009 -55.36768 -16.15192 -0.04284 -71.56245 369.72254
-43.00000 305.00000 50000.00000 -5275.00000 965173.26978 -16.40863 -354.59626 338.18764 -54.40618 -9.44340 -0.04320 -63.89278 402.08042
-43.00000 306.00000 50000.00000 -5597.00000 965175.42896 -14.24944 -380.57574 366.32629 -51.91551 -5.19061 -0.04345 -57.14957 423.47587
-43.00000 307.00000 50000.00000 -5697.00000 965175.65263 -14.02578 -395.43329 381.40751 -48.31727 -3.75758 -0.04358 -52.11842 433.52593
-43.00000 308.00000 50000.00000 -5781.00000 965176.18662 -13.49178 -402.22173 388.72995 -45.98320 -3.17321 -0.04354 -49.19996 437.92991
-43.00000 309.00000 50000.00000 -5571.00000 965177.81821 -11.86020 -401.28139 389.42119 -45.14854 -2.87489 -0.04334 -48.06677 437.48796
-43.00000 310.00000 50000.00000 -5500.00000 965180.74320 -8.93520 -399.68164 390.74643 -45.24966 -2.71216 -0.04295 -48.00477 438.75120
-43.00000 311.00000 50000.00000 -5505.00000 965181.13281 -8.54560 -397.55791 389.01232 -45.48535 -2.64165 -0.04240 -48.16940 437.18171
-43.00000 312.00000 50000.00000 -5317.00000 965182.67185 -7.00655 -391.39945 384.39290 -46.63390 -2.66361 -0.04170 -49.33921 433.73211
-43.00000 313.00000 50000.00000 -5202.00000 965181.62839 -8.05001 -386.38710 378.33709 -49.63079 -2.83610 -0.04090 -52.50778 430.84488
-43.00000 314.00000 50000.00000 -5195.00000 965182.06449 -7.61391 -383.47310 375.85919 -54.29613 -3.33554 -0.04003 -57.67170 433.53089
-43.00000 315.00000 50000.00000 -5019.00000 965179.43566 -10.24275 -380.46509 370.22234 -59.17482 -4.74972 -0.03911 -63.96364 434.18599
-43.00000 316.00000 50000.00000 -5149.00000 965174.80424 -14.87417 -382.41934 367.54518 -62.26945 -8.26981 -0.03817 -70.57743 438.12261
-43.00000 317.00000 50000.00000 -5195.00000 965171.10085 -18.57755 -383.73843 365.16088 -63.49695 -12.44785 -0.03724 -75.98203 441.14291
-43.00000 318.00000 50000.00000 -5160.00000 965167.97183 -21.70657 -383.74331 362.03674 -63.50788 -14.21408 -0.03632 -77.75827 439.79501
-43.00000 319.00000 50000.00000 -5163.00000 965165.63519 -24.04322 -383.82557 359.78236 -62.94385 -12.19700 -0.03543 -75.17628 434.95864
-43.00000 320.00000 50000.00000 -5159.00000 965165.74463 -23.93378 -383.59741 359.66364 -61.68435 -7.83534 -0.03457 -69.55426 429.21790
-43.00000 321.00000 50000.00000 -5174.00000 965168.22360 -21.45481 -383.82944 362.37464 -58.50999 -4.25400 -0.03376 -62.79775 425.17239
-43.00000 322.00000 50000.00000 -5248.00000 965170.24085 -19.43755 -384.61368 365.17613 -52.07281 -2.55973 -0.03298 -54.66552 419.84164
-43.00000 323.00000 50000.00000 -5225.00000 965170.91442 -18.76399 -382.71488 363.95090 -44.39487 -1.98980 -0.03224 -46.41690 410.36780
-43.00000 324.00000 50000.00000 -5149.00000 965173.28803 -16.39038 -378.08309 361.69271 -38.71413 -1.72688 -0.03154 -40.47254 402.16525
-43.00000 325.00000 50000.00000 -5066.00000 965175.88997 -13.78844 -371.97458 358.18614 -34.25181 -1.57326 -0.03087 -35.85594 394.04208
-43.00000 326.00000 50000.00000 -4945.00000 965176.20031 -13.47809 -366.86467 353.38658 -29.58493 -1.46917 -0.03024 -31.08433 384.47091
-43.00000 327.00000 50000.00000 -5244.00000 965180.10744 -9.57096 -365.13448 355.56351 -26.75362 -1.39127 -0.02964 -28.17454 383.73805
-43.00000 328.00000 50000.00000 -4986.00000 965185.02935 -4.64905 -348.44660 343.79754 -25.70299 -1.32890 -0.02907 -27.06097 370.85851
-43.00000 329.00000 50000.00000 -4514.00000 965189.21500 -0.46340 -315.93881 315.47541 -23.52655 -1.27659 -0.02853 -24.83167 340.30708
-43.00000 330.00000 50000.00000 -4383.00000 965191.01773 1.33932 -256.21850 257.55782 -16.18954 -1.23127 -0.02802 -17.44882 275.00664
-42.00000 270.00000 50000.00000 -3487.00000 965099.50517 0.32894 -202.40714 202.73608 -3.21264 -0.98262 -0.02801 -4.22327 206.95935
-42.00000 271.00000 50000.00000 -3336.00000 965098.57700 -0.59923 -238.76902 238.16979 -3.31595 -1.00344 -0.02839 -4.34778 242.51757
-42.00000 272.00000 50000.00000 -3507.00000 965100.11442 0.93819 -251.77403 252.71222 -3.42325 -1.02549 -0.02877 -4.47752 257.18973
-42.00000 273.00000 50000.00000 -3430.00000 965102.49885 3.32262 -254.53538 257.85799 -3.53028 -1.04893 -0.02917 -4.60838 262.46637
-42.00000 274.00000 50000.00000 -3132.00000 965102.86117 3.68494 -252.91639 256.60133 -3.64671 -1.07396 -0.02957 -4.75024 261.35157
-42.00000 275.00000 50000.00000 -3377.00000 965103.82166 4.64542 -259.22473 263.87015 -3.78523 -1.10085 -0.02998 -4.91606 268.78622
-42.00000 276.00000 50000.00000 -3497.00000 965104.73766 5.56143 -262.05669 267.61812 -3.95816 -1.12996 -0.03040 -5.11853 272.73664
-42.00000 277.00000 50000.00000 -2956.00000 965104.97419 5.79796 -254.80228 260.60024 -4.19165 -1.16180 -0.03083 -5.38427 265.98451
-42.00000 278.00000 50000.00000 -3559.00000 965105.18176 6.00552 -260.79746 266.80298 -4.55550 -1.19711 -0.03126 -5.78388 272.58686
-42.00000 279.00000 50000.00000 -3462.00000 965106.34279 7.16655 -262.34528 269.51184 -5.35772 -1.23710 -0.03171 -6.62652 276.13836
-42.00000 280.00000 50000.00000 -3548.00000 965107.83889 8.66265 -263.45027 272.11293 -6.70004 -1.28387 -0.03215 -8.01606 280.12899
-42.00000 281.00000 50000.00000 -3582.00000 965107.94762 8.77138 -261.59626 270.36765 -8.17036 -1.34154 -0.03261 -9.54450 279.91215
-42.00000 282.00000 50000.00000 -3197.00000 965109.97739 10.80116 -255.23100 266.03215 -10.13563 -1.41946 -0.03307 -11.58815 277.62031
-42.00000 283.00000 50000.00000 -3876.00000 965110.92561 11.74938 -256.84481 268.59418 -13.43201 -1.54328 -0.03353 -15.00882 283.60300
-42.00000 284.00000 50000.00000 -3767.00000 965098.72056 -0.45567 -227.81698 227.36131 -19.01271 -1.80489 -0.03399 -20.85159 248.21290
-42.00000 285.00000 50000.00000 -1308.00000 965096.50627 -2.66997 -140.73529 138.06533 -24.55447 -2.69119 -0.03445 -27.28011 165.34543
-42.00000 286.00000 50000.00000 147.00000 965116.87970 17.70346 -66.98162 84.68508 -22.15236 -7.34711 -0.03492 -29.53439 114.21947
-42.00000 287.00000 50000.00000 -264.00000 965122.68483 23.50860 -39.66056 63.16915 -16.17986 -8.93706 -0.03537 -25.15230 88.32145
-42.00000 288.00000 50000.00000 519.00000 965138.24014 39.06391 6.27420 32.78971 -13.35069 -4.75086 -0.03583 -18.13738 50.92709
-42.00000 289.00000 50000.00000 1073.00000 965137.65241 38.47618 44.28313 -5.80695 -13.28673 -2.64294 -0.03629 -15.96596 10.15902
-42.00000 290.00000 50000.00000 891.00000 965133.18916 34.01292 52.68445 -18.67153 -12.81404 -2.32452 -0.03675 -15.17531 -3.49622
-42.00000 291.00000 50000.00000 1283.00000 965135.36889 36.19266 64.24286 -28.05020 -11.15580 -2.29504 -0.03721 -13.48805 -14.56215
-42.00000 292.00000 50000.00000 1242.00000 965133.66415 34.48792 53.93153 -19.44361 -10.70973 -2.30497 -0.03768 -13.05238 -6.39123
-42.00000 293.00000 50000.00000 514.00000 965123.12173 23.94550 18.87502 5.07048 -10.75667 -2.32294 -0.03817 -13.11777 18.18825
-42.00000 294.00000 50000.00000 430.00000 965108.87856 9.70233 -2.72334 12.42566 -12.96793 -2.36512 -0.03867 -15.37173 27.79739
-42.00000 295.00000 50000.00000 -47.00000 965101.39105 2.21482 -27.45662 29.67144 -18.11353 -2.45796 -0.03921 -20.61070 50.28214
-42.00000 296.00000 50000.00000 -48.00000 965103.20971 4.03348 -36.64497 40.67845 -28.45999 -2.64143 -0.03979 -31.14121 71.81966
-42.00000 297.00000 50000.00000 -63.00000 965102.11267 2.93644 -41.38912 44.32556 -37.69060 -2.98902 -0.04041 -40.72003 85.04559
-42.00000 298.00000 50000.00000 -74.00000 965102.95550 3.77927 -45.82110 49.60037 -43.54014 -3.57651 -0.04108 -47.15772 96.75809
-42.00000 299.00000 50000.00000 -39.00000 965107.55954 8.38330 -50.81065 59.19395 -47.07229 -4.28836 -0.04180 -51.40245 110.59640
-42.00000 300.00000 50000.00000 -127.00000 965113.73005 14.55382 -60.56242 75.11623 -47.82170 -5.19117 -0.04257 -53.05544 128.17167
-42.00000 301.00000 50000.00000 -85.00000 965117.81273 18.63649 -75.70141 94.33790 -50.25404 -7.30489 -0.04336 -57.60229 151.94019
-42.00000 302.00000 50000.00000 -326.00000 965114.01411 14.83787 -108.46829 123.30616 -53.81141 -15.96215 -0.04415 -69.81772 193.12388
-42.00000 303.00000 50000.00000 -1646.00000 965097.42186 -1.75437 -175.36857 173.61419 -55.91762 -22.02670 -0.04492 -77.98923 251.60342
-42.00000 304.00000 50000.00000 -4184.00000 965083.46109 -15.71514 -265.85087 250.13573 -55.81458 -19.48530 -0.04563 -75.34551 325.48124
-42.00000 305.00000 50000.00000 -4860.00000 965082.82771 -16.34852 -325.24300 308.89448 -54.99998 -14.06032 -0.04626 -69.10656 378.00104
-42.00000 306.00000 50000.00000 -5413.00000 965085.70295 -13.47329 -363.47762 350.00433 -52.98316 -7.83246 -0.04679 -60.86241 410.86674
-42.00000 307.00000 50000.00000 -5639.00000 965082.83845 -16.33778 -385.03131 368.69353 -49.39362 -4.80663 -0.04715 -54.24740 422.94092
-42.00000 308.00000 50000.00000 -5578.00000 965085.77389 -13.40234 -394.28821 380.88587 -45.57194 -3.77029 -0.04726 -49.38949 430.27536
-42.00000 309.00000 50000.00000 -5775.00000 965087.03637 -12.13987 -401.24270 389.10284 -42.90531 -3.27028 -0.04710 -46.22269 435.32553
-42.00000 310.00000 50000.00000 -5817.00000 965089.04901 -10.12723 -404.65365 394.52642 -42.61291 -2.99656 -0.04662 -45.65609 440.18251
-42.00000 311.00000 50000.00000 -5859.00000 965088.84321 -10.33303 -403.99514 393.66212 -44.61919 -2.86064 -0.04588 -47.52572 441.18783
-42.00000 312.00000 50000.00000 -5403.00000 965091.05262 -8.12362 -394.09700 385.97338 -47.97784 -2.86622 -0.04492 -50.88898 436.86236
-42.00000 313.00000 50000.00000 -5212.00000 965091.53429 -7.64194 -386.24490 378.60296 -51.96676 -3.15511 -0.04382 -55.16569 433.76865
-42.00000 314.00000 50000.00000 -5072.00000 965088.29610 -10.88013 -381.72815 370.84802 -57.22478 -4.41815 -0.04263 -61.68555 432.53357
-42.00000 315.00000 50000.00000 -5119.00000 965085.04568 -14.13056 -381.60439 367.47383 -61.80033 -7.67259 -0.04141 -69.51433 436.98817
-42.00000 316.00000 50000.00000 -5178.00000 965080.56900 -18.60724 -383.29969 364.69246 -63.48679 -11.88342 -0.04019 -75.41040 440.10286
-42.00000 317.00000 50000.00000 -5176.00000 965078.21119 -20.96505 -384.12908 363.16404 -63.80630 -14.14557 -0.03900 -77.99088 441.15491
-42.00000 318.00000 50000.00000 -5174.00000 965075.31510 -23.86113 -384.66493 360.80380 -63.45837 -12.96237 -0.03786 -76.45861 437.26240
-42.00000 319.00000 50000.00000 -5245.00000 965077.83173 -21.34450 -385.93326 364.58875 -62.11588 -8.95599 -0.03678 -71.10866 435.69741
-42.00000 320.00000 50000.00000 -5245.00000 965076.27530 -22.90094 -385.76959 362.86865 -59.42433 -4.99505 -0.03576 -64.45514 427.32379
-42.00000 321.00000 50000.00000 -5205.00000 965079.37101 -19.80523 -384.48728 364.68205 -54.07852 -3.02381 -0.03480 -57.13712 421.81918
-42.00000 322.00000 50000.00000 -5213.00000 965082.31668 -16.85955 -383.57843 366.71888 -45.93256 -2.24992 -0.03390 -48.21638 414.93526
-42.00000 323.00000 50000.00000 -5233.00000 965084.78020 -14.39603 -381.76427 367.36824 -39.36446 -1.89950 -0.03305 -41.29701 408.66525
-42.00000 324.00000 50000.00000 -5219.00000 965084.72976 -14.44648 -377.00122 362.55475 -36.83639 -1.70094 -0.03226 -38.56958 401.12433
-42.00000 325.00000 50000.00000 -4929.00000 965087.86355 -11.31268 -369.10142 357.78874 -35.13409 -1.57039 -0.03152 -36.73600 394.52474
-42.00000 326.00000 50000.00000 -5140.00000 965089.61287 -9.56336 -369.41351 359.85015 -32.23425 -1.47540 -0.03082 -33.74047 393.59063
-42.00000 327.00000 50000.00000 -5644.00000 965088.23934 -10.93690 -373.03485 362.09796 -29.23538 -1.40114 -0.03017 -30.66669 392.76465
-42.00000 328.00000 50000.00000 -5766.00000 965093.39211 -5.78413 -360.67297 354.88885 -26.84208 -1.34006 -0.02955 -28.21169 383.10054
-42.00000 329.00000 50000.00000 -4570.00000 965097.54921 -1.62703 -320.70072 319.07370 -24.21253 -1.28796 -0.02897 -25.52946 344.60316
-42.00000 330.00000 50000.00000 -4879.00000 965098.97884 -0.19740 -264.58249 264.38510 -16.57129 -1.24234 -0.02842 -17.84205 282.22715
-41.00000 270.00000 50000.00000 -3481.00000 965009.10335 0.08398 -199.25148 199.33546 -3.16625 -0.98747 -0.02835 -4.18207 203.51752
-41.00000 271.00000 50000.00000 -3169.00000 965008.50704 -0.51233 -233.90042 233.38810 -3.25493 -1.00852 -0.02874 -4.29219 237.68029
-41.00000 272.00000 50000.00000 -3328.00000 965009.17859 0.15922 -248.20635 248.36556 -3.35134 -1.03079 -0.02914 -4.41128 252.77684
-41.00000 273.00000 50000.00000 -3267.00000 965005.44034 -3.57903 -253.83827 250.25924 -3.45793 -1.05444 -0.02955 -4.54192 254.80116
-41.00000 274.00000 50000.00000 -3457.00000 965006.07238 -2.94699 -262.52486 259.57787 -3.57781 -1.07968 -0.02997 -4.68746 264.26533
-41.00000 275.00000 50000.00000 -3582.00000 965005.89962 -3.11975 -271.47656 268.35682 -3.70943 -1.10676 -0.03039 -4.84658 273.20339
-41.00000 276.00000 50000.00000 -3697.00000 965007.24904 -1.77033 -275.98889 274.21856 -3.86189 -1.13605 -0.03082 -5.02875 279.24732
-41.00000 277.00000 50000.00000 -3556.00000 965008.52060 -0.49877 -271.75338 271.25461 -4.06087 -1.16803 -0.03126 -5.26017 276.51478
-41.00000 278.00000 50000.00000 -3393.00000 965010.57581 1.55644 -271.03378 272.59022 -4.36172 -1.20345 -0.03171 -5.59687 278.18710
-41.00000 279.00000 50000.00000 -4160.00000 965012.14971 3.13034 -281.14515 284.27549 -5.00186 -1.24347 -0.03216 -6.27749 290.55298
-41.00000 280.00000 50000.00000 -3506.00000 965014.67241 5.65304 -271.24795 276.90100 -6.09141 -1.29010 -0.03262 -7.41413 284.31513
-41.00000 281.00000 50000.00000 -3289.00000 965017.76440 8.74503 -266.24740 274.99243 -7.47875 -1.34718 -0.03309 -8.85901 283.85144
-41.00000 282.00000 50000.00000 -3865.00000 965019.01660 9.99723 -272.94714 282.94437 -9.28666 -1.42303 -0.03356 -10.74325 293.68762
-41.00000 283.00000 50000.00000 -3799.00000 965019.99492 10.97555 -267.57524 278.55080 -12.31112 -1.53918 -0.03403 -13.88433 292.43513
-41.00000 284.00000 50000.00000 -3841.00000 965012.23750 3.21813 -246.12075 249.33889 -17.91963 -1.76614 -0.03451 -19.72028 269.05917
-41.00000 285.00000 50000.00000 -2624.00000 965003.51186 -5.50751 -181.32735 175.81984 -22.72109 -2.43727 -0.03499 -25.19335 201.01319
-41.00000 286.00000 50000.00000 -124.00000 965025.66152 16.64215 -86.35961 103.00176 -20.90590 -5.60462 -0.03547 -26.54599 129.54775
-41.00000 287.00000 50000.00000 152.00000 965038.66390 29.64453 -34.55394 64.19847 -16.79212 -7.90144 -0.03595 -24.72951 88.92798
-41.00000 288.00000 50000.00000 479.00000 965049.01255 39.99318 8.88031 31.11287 -13.28887 -5.35466 -0.03644 -18.67997 49.79283
-41.00000 289.00000 50000.00000 1160.00000 965051.17057 42.15120 48.17003 -6.01883 -11.81679 -2.91125 -0.03693 -14.76498 8.74614
-41.00000 290.00000 50000.00000 1039.00000 965044.45674 35.43737 55.49254 -20.05517 -12.02444 -2.72592 -0.03743 -14.78779 -5.26738
-41.00000 291.00000 50000.00000 1212.00000 965040.70290 31.68353 60.89074 -29.20721 -11.04018 -2.79365 -0.03794 -13.87176 -15.33545
-41.00000 292.00000 50000.00000 931.00000 965036.12234 27.10297 47.15669 -20.05372 -10.58037 -2.73520 -0.03846 -13.35403 -6.69969
-41.00000 293.00000 50000.00000 823.00000 965030.53148 21.51211 27.33978 -5.82767 -11.44387 -2.63171 -0.03902 -14.11460 8.28693
-41.00000 294.00000 50000.00000 356.00000 965017.69066 8.67129 -1.32781 9.99910 -14.37235 -2.59910 -0.03961 -17.01106 27.01016
-41.00000 295.00000 50000.00000 -69.00000 965014.12263 5.10326 -25.64060 30.74386 -19.37396 -2.70653 -0.04025 -22.12074 52.86460
-41.00000 296.00000 50000.00000 27.00000 965013.18668 4.16731 -32.03245 36.19975 -27.69661 -3.04805 -0.04096 -30.78562 66.98538
-41.00000 297.00000 50000.00000 35.00000 965010.75224 1.73287 -35.85818 37.59105 -38.72502 -3.97381 -0.04177 -42.74060 80.33164
-41.00000 298.00000 50000.00000 -37.00000 965015.15688 6.13750 -41.38359 47.52110 -46.89738 -7.84504 -0.04268 -54.78511 102.30621
-41.00000 299.00000 50000.00000 -41.00000 965020.52343 11.50406 -46.19032 57.69437 -50.31406 -11.48329 -0.04371 -61.84106 119.53543
-41.00000 300.00000 50000.00000 -77.00000 965023.40868 14.38931 -52.56073 66.95003 -51.68662 -12.89932 -0.04486 -64.63079 131.58083
-41.00000 301.00000 50000.00000 -94.00000 965024.07413 15.05476 -61.11847 76.17324 -51.88341 -15.10312 -0.04608 -67.03261 143.20585
-41.00000 302.00000 50000.00000 -76.00000 965028.29995 19.28057 -76.16142 95.44199 -53.03840 -20.62592 -0.04732 -73.71164 169.15363
-41.00000 303.00000 50000.00000 -351.00000 965023.54169 14.52232 -111.77842 126.30073 -54.63985 -24.31850 -0.04852 -79.00687 205.30760
-41.00000 304.00000 50000.00000 -1731.00000 965006.53487 -2.48450 -184.21324 181.72874 -54.93693 -22.41365 -0.04966 -77.40024 259.12898
-41.00000 305.00000 50000.00000 -4385.00000 964994.86269 -14.15668 -276.63887 262.48219 -54.92078 -18.71713 -0.05075 -73.68866 336.17086
-41.00000 306.00000 50000.00000 -5038.00000 964995.04167 -13.97770 -334.82345 320.84575 -54.42940 -12.99122 -0.05177 -67.47239 388.31814
-41.00000 307.00000 50000.00000 -5589.00000 964994.23532 -14.78405 -369.99346 355.20941 -52.90408 -7.90892 -0.05260 -60.86560 416.07502
-41.00000 308.00000 50000.00000 -5589.00000 964995.69924 -13.32013 -384.15453 370.83440 -50.65526 -5.29538 -0.05304 -56.00367 426.83807
-41.00000 309.00000 50000.00000 -5375.00000 964995.69145 -13.32792 -388.10554 374.77762 -48.43869 -4.06839 -0.05293 -52.56001 427.33762
-41.00000 310.00000 50000.00000 -5385.00000 964996.80947 -12.20990 -391.50747 379.29757 -47.81913 -3.51147 -0.05223 -51.38283 430.68040
-41.00000 311.00000 50000.00000 -5427.00000 964996.77218 -12.24719 -393.00878 380.76160 -49.90619 -3.21275 -0.05103 -53.16997 433.93157
-41.00000 312.00000 50000.00000 -5322.00000 964998.72596 -10.29341 -389.29925 379.00584 -52.61878 -3.13266 -0.04951 -55.80096 434.80679
-41.00000 313.00000 50000.00000 -5147.00000 964997.12869 -11.89068 -383.75353 371.86285 -54.93113 -3.45261 -0.04782 -58.43156 430.29441
